tag,real_tag,server,description,name,unit,measurement_type,process,area,sub_area,section,equipment,data_type,derived,quality_score,profit_type,tag_type,target,recommend,s0_feature,s1_feature,s2_feature,s3_feature,s4_feature,s5_feature,s6_feature,s7_feature,s8_feature,s9_feature,s10_feature,s11_feature,s12_feature,s13_feature,s14_feature,s15_feature,s16_feature,s17_feature,fa0l1_feature,fa0l2_feature,fa1l1_feature,fa1l2_feature,fa2l1_feature,fa2l2_feature,fa2l3_feature,fa2lg_feature,range_min,range_max,op_min,op_max,min_delta,max_delta_down,max_delta,on_off_dependencies,constraint_set,round_val,comentarios,dist_count,dist_mean,dist_std,dist_min,dist_2%,dist_10%,dist_20%,dist_50%,dist_80%,dist_90%,dist_98%,dist_max,dif_count,dif_mean,dif_std,dif_min,dif_2%,dif_10%,dif_20%,dif_50%,dif_70%,dif_80%,dif_90%,dif_98%,dif_max
calc_fa2_vel_burbujas_l3_b2,calc_fa2_vel_burbujas_l3_b2,,FA2 Velocidad burbujas L3 B2,,mm/seg,velocidad espuma,flotacion,FA2,,L3,Banco 2-L3,numeric,1.0,,,state,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,3.12,20.94,,2.8,2.8,,,,,15686.0,11.818919260178216,5.880283391396778,1.1005909883104317,3.0199942804430564,5.169265378027777,6.639175106625003,10.729363343398877,16.867865694444443,20.384090849861114,25.89709402930555,35.50204611527779,4014.0,2.2133812979904057,2.096025674703804,0.0,0.05819371097312875,0.2580716554626157,0.5624664064652773,1.588696834213545,2.664551176769242,3.5289132277270445,4.956536191696981,8.093424087856452,18.73840699904861
calc_fa2_vel_burbujas_l3_b3,calc_fa2_vel_burbujas_l3_b3,,FA2 Velocidad burbujas L3 B3,,mm/seg,velocidad espuma,flotacion,FA2,,L3,Banco 3-L3,numeric,1.0,,,reaction,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,1.71,20.4,,3.19,3.19,,,,,14310.0,10.012271385509225,6.946330151445317,1.0829617030555556,1.87944086691872,3.108700330431931,4.196450452941112,7.972653281380862,15.233611969872227,20.268505045777776,28.31721244219443,44.02849581388888,3806.0,2.573472960287324,2.5842317836479483,0.0,0.05249940108819358,0.2795636649652735,0.5539225391809031,1.7767689826479187,3.110672747340508,4.082511606354172,5.99432301638889,9.958414013218755,24.74420272492825
calc_fa2_vel_burbujas_l3_b4,calc_fa2_vel_burbujas_l3_b4,,FA2 Velocidad burbujas L3 B4,,mm/seg,velocidad espuma,flotacion,FA2,,L3,Banco 4-L3,numeric,1.0,,,state,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.1,15.16,,2.09,2.09,,,,,11257.0,9.12549683161424,5.350668932527527,1.071148460347222,2.2285868985466672,3.4898078030833326,4.563864041573264,7.7853374136111135,13.365134611805555,16.21871911633791,23.919256236323534,40.96538378055557,2895.0,2.1362381773031096,2.3879171339649243,0.0,0.04408107229832993,0.2038822862659732,0.4357878644041671,1.3730690298120811,2.4399916933022245,3.360495110683459,4.9754458194319415,9.024903431949443,23.486163870031252
calc_fa2_mean_flujo_aire_l1,calc_fa2_mean_flujo_aire_l1,,FA2 Prom flujo aire L1,FA2 Prom flujo aire L1,m3/min,flujo aire,flotacion,FA2,,L1,Linea 1,numeric,1.0,,,control,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,5.0,12.5,,0.8,0.8,on_off_linea_1_fa2,,,,19772.0,8.365748766924922,2.93689429608842,0.0,0.7446706273318819,4.468844798889448,6.934625956215278,8.779693313692533,10.608273418004906,11.5136257875625,12.941086033803046,16.168964744340276,4943.0,0.7065326913830007,1.2348757338425518,0.0,0.004185207516584116,0.03434346423584707,0.08942065636284817,0.3213893384461812,0.5924882402270513,0.8693057596076392,1.4992711815810749,5.384510257174809,11.633443245870659
calc_fa2_mean_flujo_aire_l2,calc_fa2_mean_flujo_aire_l2,,FA2 Prom flujo aire L2,FA2 Prom flujo aire L2,m3/min,flujo aire,flotacion,FA2,,L2,Linea 2,numeric,1.0,,,control,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,5.0,12.5,,0.8,0.8,on_off_linea_2_fa2,,,,19772.0,8.393839976872126,2.998991640123826,0.010359403100833334,0.4101416686230929,5.160821167927779,6.663232928671527,8.680316404094743,10.790985085581918,11.837672142198839,13.223259440814777,14.992209894392225,4943.0,0.6592211509467121,1.0286851809394533,0.0,0.005144148789388854,0.036082373929840636,0.0929692933733505,0.34283622646701417,0.6460190477109382,0.9035982998184268,1.4647162545364587,4.2063629838257315,10.250971721123314
calc_fa2_mean_flujo_aire_l3,calc_fa2_mean_flujo_aire_l3,,FA2 Prom flujo aire L3,FA2 Prom flujo aire L3,m3/min,flujo aire,flotacion,FA2,,L3,Linea 3,numeric,1.0,,,control,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,7.0,12.5,,0.8,0.8,on_off_linea_3_fa2,,,,19772.0,9.07868647125782,2.8103941194240663,0.0125412847329345,1.191458107462215,6.34501723121875,7.6353782220069455,9.342274928003473,11.019603671715275,11.980180993009588,14.363256576968059,16.561990880902773,4943.0,0.5988398957765229,1.0823223950486112,0.0,0.003624300877909557,0.028752457847219408,0.0737536026319436,0.2630951905381949,0.5124625109131934,0.737531764873264,1.2351462597135423,4.885104296818372,10.493347614509547
calc_fa2_mean_nivel_pulpa_l1,calc_fa2_mean_nivel_pulpa_l1,,FA2 Prom nivel pulpa L1,,mm,nivel pulpa,flotacion,FA2,,L1,Linea 1,numeric,1.0,,,control,,ma2,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,171.16,482.2,20.0,80.0,40.0,on_off_linea_1_fa2,,0,,19772.0,302.00998301340724,117.08798678937755,68.10588775763888,132.05369946355557,179.43947985756944,209.8629695430556,277.38452874601853,371.54986447619683,508.34919700833336,592.1022238660428,599.8548759375,4943.0,30.72261409239388,49.279972577881786,0.0,0.09582766990329901,1.1671353893935192,3.1857943097916754,13.747928673437517,26.962939636215296,40.08221647361111,75.04816290572917,213.95953208757672,388.05722175295136
calc_fa2_mean_nivel_pulpa_l2,calc_fa2_mean_nivel_pulpa_l2,,FA2 Prom nivel pulpa L2,,mm,nivel pulpa,flotacion,FA2,,L2,Linea 2,numeric,1.0,,,control,,ma2,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,178.88,537.8,20.0,80.0,40.0,on_off_linea_2_fa2,,0,,19772.0,287.84020610920084,111.56312020222263,27.85227658913195,131.12462683788192,179.25975608326388,205.62847586233426,265.39165131225496,333.8303778583333,461.92673811666685,585.5761626355903,595.3221,4943.0,27.975039714797354,43.227958843254996,0.0,0.18546195936174173,1.3167806173611551,3.3246030704861265,14.244210284551002,26.67666877901091,37.93826237845417,62.79378820838543,195.6211797758332,387.3287609787385
calc_fa2_mean_nivel_pulpa_l3,calc_fa2_mean_nivel_pulpa_l3,,FA2 Prom nivel pulpa L3,,mm,nivel pulpa,flotacion,FA2,,L3,Linea 3,numeric,1.0,,,control,,ma2,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,154.8,410.99,20.0,80.0,40.0,on_off_linea_3_fa2,,0,,19772.0,291.21853557539293,112.96383910446079,76.06067676249998,120.6694845585979,163.78325659527772,206.38656385248112,274.2465296197916,350.26810461326767,432.8563083138197,594.9495536019443,600.1027113723754,4943.0,25.31848786360864,42.45020631703979,0.0,0.08730134958332203,0.9361771336805648,2.7604758045989684,11.414225720486172,22.261795767465237,32.90707062411984,57.278297062013905,186.81209056661976,400.2977253729167
calc_fa2_mean_tam_burbujas_l1,calc_fa2_mean_tam_burbujas_l1,,FA2 Prom tamano burbujas L1,,%,tamano burbujas,flotacion,FA2,,L1,Linea 1,numeric,1.0,,,state,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,11.05653688,24.48036536,11.0,20.0,,,,,,,,19771.0,19.13608966152048,6.9286128179112385,0.0,0.0,7.820788194444447,17.51761286344793,20.57225208333334,23.66789270833333,25.17596458333334,28.328181319444447,37.14856527777777,4943.0,2.0222298565481807,3.2612462237391364,0.0,0.00025788194444444383,0.10290168402777557,0.2936674305555521,0.9739605034722204,1.7873176305509295,2.5585633854166687,4.342255399305558,14.676902840277775,26.845334017111195
calc_fa2_mean_tam_burbujas_l2,calc_fa2_mean_tam_burbujas_l2,,FA2 Prom tamano burbujas L2,,%,tamano burbujas,flotacion,FA2,,L2,Linea 2,numeric,1.0,,,state,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,5.205968776000001,21.76124691,11.0,20.0,,,,,,,,19771.0,18.159687377388906,6.168325169090393,0.0,0.0,11.125608680555557,17.02740277777778,19.707233680555557,21.701605198250874,22.924938212368218,25.784414176516535,32.96348020818498,4943.0,1.5255134651801097,2.473623502109904,0.0,0.0,0.0736173437499957,0.2255942013888898,0.7931659804284585,1.4039970154080803,1.9561727951388908,3.1974105731721734,10.929463034722216,21.358038088596523
calc_fa2_mean_tam_burbujas_l3,calc_fa2_mean_tam_burbujas_l3,,FA2 Prom tamano burbujas L3,,%,tamano burbujas,flotacion,FA2,,L3,Linea 3,numeric,1.0,,,state,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,14.65578632,23.72966265,11.0,20.0,,,,,,,,19771.0,18.84043266135434,5.8707985261405025,0.0,0.0,13.92749375,17.067619097222227,19.971954861111108,22.381407309671246,23.90870138888889,27.268535,36.010502083333336,4943.0,1.91036560493918,2.5965710934833512,0.0,0.006355902777777778,0.14856512152777984,0.35392290616485805,1.1635804687499949,1.9743752604166684,2.704385763888892,4.051864861111117,11.220202538194432,23.59249705798096
calc_fa2_mean_vel_burbujas_l1,calc_fa2_mean_vel_burbujas_l1,,FA2 Prom vel burbujas L1,,mm/seg,velocidad espuma,flotacion,FA2,,L1,Linea 1,numeric,1.0,,,state,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,6.0,20.77460801,11.0,20.0,,,,,,,,19771.0,12.22810276286141,5.309435089834008,1.8082318027814228,3.6644161713974213,6.0,7.4402096640649775,11.599260726527774,16.413009939880954,19.643433295451388,24.9688507394246,36.09391499142857,4943.0,1.8538135804082598,1.8813806242315527,0.0,0.0,0.13449914603125673,0.40432066421406176,1.318030703110331,2.2369595300679768,2.9326873503502497,4.204351893936112,7.362721124304032,20.00532913157292
calc_fa2_mean_vel_burbujas_l2,calc_fa2_mean_vel_burbujas_l2,,FA2 Prom vel burbujas L2,,mm/seg,velocidad espuma,flotacion,FA2,,L2,Linea 2,numeric,1.0,,,state,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,6.0,25.56635678,11.0,20.0,,,,,,,,19796.0,13.945186356896588,7.034277617280363,1.9701670018434527,3.603685928444418,6.0,7.1492007878174615,13.008199378533261,20.003144058527774,24.08634288726191,29.876334173685517,41.461394301984136,4948.0,2.0519677650221344,2.36177265555326,0.0,0.0,0.1370577679220921,0.4293322665127326,1.370218162981275,2.364604510376315,3.125101353164043,4.547526872441951,9.14676030122036,22.317193002318085
calc_fa2_mean_vel_burbujas_l3,calc_fa2_mean_vel_burbujas_l3,,FA2 Prom vel burbujas L3,,mm/seg,velocidad espuma,flotacion,FA2,,L3,Linea 3,numeric,1.0,,,state,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,5.56148113,16.41367162,11.0,20.0,,,,,,,,19795.0,9.45075906079962,4.174514817480544,1.0995219374999998,3.36748122029724,4.965833355369028,6.0,8.526742082006944,12.888250948619444,15.530899727682938,19.55156979230317,30.212331837222226,4948.0,1.4800257938635988,1.5092234996698943,0.0,0.0,0.13768668003520654,0.3408619967547327,1.0310906591895854,1.7918431826457206,2.36144613945302,3.326915767982378,5.853368851279591,18.297363153865078
calc_fa2_fe_over_cu,calc_fa2_fe_over_cu,,FA2 (Ley Fe / Ley Cu) alim (RX),,%,razon fierro cobre,flotacion,FA2,,global,Flujo alimentacion,numeric,1.0,,,input,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.523062862,2.586587575,,,,,,,,,,19064.0,2.0438634936249658,0.4154458162622401,0.0,1.318840579710145,1.5555555555555556,1.7030631188118812,2.0,2.3737410571142887,2.587155963302752,3.0,3.9406779661016964,4755.0,0.1967795086297125,0.20811753072371314,0.0,0.0,0.01140594541910325,0.04013529276129058,0.14071671300586974,0.23849309420738024,0.3088315027000015,0.4447738729712093,0.7834444612542233,2.511627906976744
calc_fa2_delta_flujo_aire_l1_c7c1,calc_fa2_delta_flujo_aire_l1_c7c1,,FA2 Flujo aire delta L1 C7-C1,FA2 Flujo aire delta L1 C7-C1,m3/min,flujo aire,flotacion,FA2,,L1,Linea 1,numeric,1.0,,,control,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,-11.0,2.5,,1.79,1.79,on_off_linea_1_fa2,,,,19718.0,-3.40309762556916,4.123099300103323,-15.350793093111115,-11.072021239849997,-8.955254699055553,-7.2443357912222215,-3.260332821527776,-0.06085839963211213,1.4724382564756568,5.21109847825,17.98363749472221,4934.0,1.1878756438934437,1.3082380418605246,0.0,0.008695081899999124,0.07450766381665866,0.2055091654166656,0.7998021654861076,1.4219181576458375,1.8925671295041684,2.7454942959513886,4.9078706336991695,12.932334354374998
calc_fa2_delta_flujo_aire_l2_c7c1,calc_fa2_delta_flujo_aire_l2_c7c1,,FA2 Flujo aire delta L2 C7-C1,FA2 Flujo aire delta L2 C7-C1,m3/min,flujo aire,flotacion,FA2,,L2,Linea 2,numeric,1.0,,,control,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,-9.0,2.5,,1.83,1.83,on_off_linea_2_fa2,,,,18743.0,-2.3964632842720732,3.779420487399226,-15.374068344444444,-9.603253544122213,-7.437421531055549,-5.9058908630000015,-2.0243395111111084,0.6184158658976504,2.2172472860213923,5.026689540277777,14.566650566111116,4680.0,1.1366492870785037,1.1851285771587337,0.0,0.005918418665675947,0.06707528921156022,0.1989755669583323,0.7703875488194434,1.3942793295624991,1.8456265704027828,2.708368660918719,4.661446170705559,11.720126001111113
calc_fa2_delta_flujo_aire_l3_c7c1,calc_fa2_delta_flujo_aire_l3_c7c1,,FA2 Flujo aire delta L3 C7-C1,FA2 Flujo aire delta L3 C7-C1,m3/min,flujo aire,flotacion,FA2,,L3,Linea 3,numeric,1.0,,,control,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,-11.0,2.5,,1.52,1.52,on_off_linea_3_fa2,,,,19751.0,-4.439108993323144,5.455742281004111,-19.949539130555557,-15.888081122222225,-12.888777838888887,-9.741692955,-3.3512264500000017,0.14037619777777974,1.843044663611112,4.453155478333334,15.390663424444444,4941.0,1.0354302245297358,1.332866067870419,0.0,0.005481107791669971,0.03484043906132395,0.1146953524305554,0.5842257666666684,1.1612282983793136,1.6558303714583356,2.622805450972216,5.041109560689793,21.929084510416665
on_off_bm_19,on_off_bm_19,,on/off bm 19,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.12242424242424242,0.3278082610760208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_chp_101,on_off_chp_101,,on_off_chp_101,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.14585858585858585,0.3530000457957543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_chp_102,on_off_chp_102,,on_off_chp_102,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.17616161616161616,0.38099609710164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_chp_103,on_off_chp_103,,on_off_chp_103,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.1218181818181818,0.3271087412226812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_bm_16a,on_off_bm_16a,,on/off bm 16a,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.07191919191919192,0.2583801631006715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_bm_16b,on_off_bm_16b,,on/off bm 16b,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.061010101010101014,0.2393730231879468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_sag_16,on_off_sag_16,,on/off sag 16,,,,,,,,BHC 16,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.08646464646464648,0.2810773414485042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_bm_17a,on_off_bm_17a,,on/off bm 17a,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.06848484848484848,0.2526015922948871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_bm_17b,on_off_bm_17b,,on/off bm 17b,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.0692929292929293,0.2539772636379967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_sag_17,on_off_sag_17,,on/off sag 17,,,,,,,,BHC 17,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.08141414141414141,0.27349769707094784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_linea_16,on_off_linea_16,,on/off linea_16,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.09535353535353536,0.2937323078641416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_linea_17,on_off_linea_17,,on/off linea_17,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.07292929292929293,0.2600466739478603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_m_A2,on_off_m_A2,,on/off m_A2,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.08606060606060606,0.28048185518628743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_linea_13,on_off_linea_13,,on/off linea_13,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.10666666666666667,0.3087201695050129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_linea_14,on_off_linea_14,,on/off linea_14,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.08040404040404041,0.2719451616177365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_linea_15,on_off_linea_15,,on/off linea_15,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.101010101010101,0.3013725419999629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_corr_13,on_off_corr_13,,on_off_corr_13,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.04202020202020202,0.2006555219991437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_corr_14,on_off_corr_14,,on_off_corr_14,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.02828282828282828,0.16579645090298975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_corr_15,on_off_corr_15,,on_off_corr_15,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.03555555555555556,0.18519796697467894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_feeder_3,on_off_feeder_3,,on_off_feeder_3,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.04626262626262626,0.21007453698697687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_feeder_4,on_off_feeder_4,,on_off_feeder_4,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.012323232323232323,0.11033507886370836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
on_off_feeder_5,on_off_feeder_5,,on_off_feeder_5,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.054545454545454536,0.2271137782498207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_feeder_6,on_off_feeder_6,,on_off_feeder_6,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.043838383838383836,0.20475607353097472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_feeder_7,on_off_feeder_7,,on_off_feeder_7,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.010707070707070708,0.10292992597416817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
on_off_feeder_8,on_off_feeder_8,,on_off_feeder_8,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.015151515151515154,0.12216776122997218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
on_off_ruido_s16,on_off_ruido_s16,,on_off_ruido_s16,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.007474747474747475,0.08614159674936539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
on_off_ruido_s17,on_off_ruido_s17,,on_off_ruido_s17,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.01818181818181818,0.13362202928095618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
on_off_linea_1,on_off_linea_1,,on_off_linea_1,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.08727272727272728,0.2822628097358705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_linea_2,on_off_linea_2,,on_off_linea_2,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.08202020202020202,0.2744232173829236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_linea_3,on_off_linea_3,,on_off_linea_3,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.11555555555555555,0.3197235059722866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_linea_4,on_off_linea_4,,on_off_linea_4,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.08767676767676767,0.28285281482990404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
on_off_linea_5,on_off_linea_5,,on_off_linea_5,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.10646464646464647,0.308462554563464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_linea_6,on_off_linea_6,,on_off_linea_6,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.1191919191919192,0.32404693951532365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_linea_7,on_off_linea_7,,on_off_linea_7,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.10262626262626262,0.30350077673085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_linea_8,on_off_linea_8,,on_off_linea_8,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.11515151515151514,0.31923695281018216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_linea_9,on_off_linea_9,,on_off_linea_9,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.122020202020202,0.3273422053044337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_linea_10,on_off_linea_10,,on_off_linea_10,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.10626262626262628,0.3082045918470635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_linea_11,on_off_linea_11,,on_off_linea_11,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.13090909090909092,0.337334981425068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
on_off_fa0_celda1,on_off_fa0_celda1,,on_off_fa0_celda1,,,,,,,,,numeric,,,,on_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.0,0.042424242424242434,0.20157538215774426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
